G002293685 22338 0.509465 0.563451
G001790815 22344 0.509602 0.563602
G001829395 22346 0.509647 0.563652
G902774305 22348 0.509693 0.563703
G001795345 22357 0.509898 0.56393
G001805655 22360 0.509967 0.564006
G003556385 22362 0.510012 0.564056
G001783045 22364 0.510058 0.564106
G002068325 22364 0.510058 0.564106
G001784885 22366 0.510104 0.564157
G000242215 22369 0.510172 0.564233
G001873755 22381 0.510446 0.564535
G902564535 22382 0.510468 0.56456
G902574775 22382 0.510468 0.56456
G001791305 22388 0.510605 0.564712
G902790255 22397 0.510811 0.564939
G902635395 22400 0.510879 0.565015
G000402755 22402 0.510925 0.565065
G001805775 22402 0.510925 0.565065
G001873525 22402 0.510925 0.565065
G006741185 22412 0.511153 0.565317
G001791735 22431 0.511586 0.565796
G002793855 22446 0.511928 0.566175
G902627575 22447 0.511951 0.5662
G001798415 22456 0.512156 0.566427
G002343845 22468 0.51243 0.56673
G902785805 22469 0.512453 0.566755
G001039265 22470 0.512475 0.56678
G000438985 22471 0.512498 0.566805
G002788775 22482 0.512749 0.567083
G005881155 22484 0.512795 0.567133
G001805845 22497 0.513091 0.567461
G000397885 22511 0.513411 0.567814
G001818105 22514 0.513479 0.56789
G001829915 22514 0.513479 0.56789
G002747745 22530 0.513844 0.568294
G003455655 22537 0.514004 0.56847
G001604265 22539 0.514049 0.568521
G002306385 22540 0.514072 0.568546
G001439115 22549 0.514277 0.568773
G902586695 22550 0.5143 0.568798
G902592485 22550 0.5143 0.568798
G003280085 22552 0.514346 0.568849
G001889965 22554 0.514391 0.568899
G001028585 22562 0.514574 0.569101
G001778095 22563 0.514597 0.569126
G009924665 22569 0.514733 0.569277
G005080765 22571 0.514779 0.569328
G902560875 22572 0.514802 0.569353
G004356345 22575 0.51487 0.569429
G001818155 22576 0.514893 0.569454
G001818175 22576 0.514893 0.569454
G001872245 22585 0.515098 0.569681
G001799405 22587 0.515144 0.569731
G002293825 22588 0.515167 0.569757
G009777825 22589 0.51519 0.569782
G001817065 22590 0.515212 0.569807
G001787775 22591 0.515235 0.569832
G902563335 22591 0.515235 0.569832
G000501675 22595 0.515326 0.569933
G001806055 22596 0.515349 0.569958
G000252665 22612 0.515714 0.570362
G001787485 22617 0.515828 0.570488
G011959565 22626 0.516033 0.570715
G003280135 22628 0.516079 0.570766
G002070095 22630 0.516125 0.570816
G012031345 22631 0.516147 0.570841
G002748985 22638 0.516307 0.571018
G001917855 22645 0.516467 0.571194
G004297735 22647 0.516512 0.571245
G003232955 22649 0.516558 0.571295
G011047195 22649 0.516558 0.571295
G001643555 22656 0.516718 0.571472
G003104935 22658 0.516763 0.571522
G000485495 22661 0.516832 0.571598
G001604435 22662 0.516854 0.571623
G002440925 22662 0.516854 0.571623
G000817295 22672 0.517083 0.571875
G000990515 22673 0.517105 0.571901
G001437755 22673 0.517105 0.571901
G002840305 22675 0.517151 0.571951
G001778075 22687 0.517425 0.572254
G001824605 22689 0.51747 0.572304
G002786495 22691 0.517516 0.572355
G004298615 22694 0.517584 0.57243
G000385635 22706 0.517858 0.572733
G002792155 22708 0.517904 0.572783
G000378865 22712 0.517995 0.572884
G003576745 22715 0.518063 0.57296
G009391535 22715 0.518063 0.57296
G002772895 22717 0.518109 0.57301
G003569125 22721 0.5182 0.573111
G001798915 22730 0.518405 0.573338
G000217635 22737 0.518565 0.573515
G001791645 22738 0.518588 0.57354
G003694735 22741 0.518656 0.573616
G004561455 22741 0.518656 0.573616
G005883885 22743 0.518702 0.573666
G001603765 22747 0.518793 0.573767
G003646645 22748 0.518816 0.573792
G001796785 22750 0.518861 0.573843
G000090965 22761 0.519112 0.57412
G004366215 22770 0.519318 0.574347
G001791415 22774 0.519409 0.574448
G003597955 22777 0.519477 0.574524
G900313585 22783 0.519614 0.574675
G012960445 22790 0.519774 0.574852
G003231955 22799 0.519979 0.575079
G002719115 22805 0.520116 0.57523
G902628375 22805 0.520116 0.57523
G001302425 22806 0.520139 0.575255
G001918935 22818 0.520412 0.575558
G002773845 22824 0.520549 0.575709
G002793515 22825 0.520572 0.575735
G000993275 22831 0.520709 0.575886
G002069655 22833 0.520754 0.575936
G002317215 22837 0.520846 0.576037
G001303225 22843 0.520983 0.576189
G001643535 22850 0.521142 0.576365
G001794905 22851 0.521165 0.57639
G007129985 22853 0.521211 0.576441
G001788805 22856 0.521279 0.576517
G902581285 22856 0.521279 0.576517
G001769635 22878 0.521781 0.577072
G001304365 22888 0.522009 0.577324
G001818495 22890 0.522054 0.577374
G002727295 22893 0.522123 0.57745
G902781685 22893 0.522123 0.57745
G003210795 22894 0.522146 0.577475
G005882715 22906 0.522419 0.577778
G001430755 22929 0.522944 0.578358
G010014565 22929 0.522944 0.578358
G001442845 22930 0.522967 0.578383
G902762605 22930 0.522967 0.578383
G002428205 22942 0.52324 0.578686
G007116155 22943 0.523263 0.578711
G001485645 22945 0.523309 0.578762
G001828545 22948 0.523377 0.578837
G001829775 22951 0.523446 0.578913
G000383715 22955 0.523537 0.579014
G000817085 22958 0.523605 0.579089
G004562975 22979 0.524084 0.579619
G001303885 22981 0.52413 0.57967
G002792535 22981 0.52413 0.57967
G000753945 22985 0.524221 0.57977
G005080825 22986 0.524244 0.579796
G902785455 22986 0.524244 0.579796
G902786275 22995 0.524449 0.580023
G902588585 23004 0.524654 0.58025
G003449535 23011 0.524814 0.580426
G002869205 23016 0.524928 0.580552
G001778325 23018 0.524974 0.580603
G002793075 23019 0.524997 0.580628
G001803715 23021 0.525042 0.580679
G902586855 23021 0.525042 0.580679
G001603115 23031 0.52527 0.580931
G900320505 23031 0.52527 0.580931
G902582345 23037 0.525407 0.581082
G000992695 23039 0.525453 0.581133
G001311195 23057 0.525863 0.581587
G000167435 23059 0.525909 0.581637
G001000395 23061 0.525954 0.581687
G002772535 23067 0.526091 0.581839
G009930295 23071 0.526183 0.58194
G000217175 23084 0.526479 0.582268
G902567095 23085 0.526502 0.582293
G001397415 23089 0.526593 0.582394
G002452515 23089 0.526593 0.582394
G001803845 23092 0.526661 0.582469
G902770605 23093 0.526684 0.582495
G003483065 23094 0.526707 0.58252
G001796105 23099 0.526821 0.582646
G007376135 23106 0.526981 0.582823
G004356905 23108 0.527026 0.582873
G902793785 23116 0.527209 0.583075
G902535955 23117 0.527232 0.5831
G001801375 23118 0.527254 0.583125
G002710215 23124 0.527391 0.583277
G000996245 23132 0.527574 0.583478
G000993595 23133 0.527597 0.583504
G001775695 23134 0.527619 0.583529
G000372185 23135 0.527642 0.583554
G900314865 23138 0.527711 0.58363
G001509275 23141 0.527779 0.583705
G002791275 23141 0.527779 0.583705
G000995065 23143 0.527825 0.583756
G000997185 23143 0.527825 0.583756
G902781245 23149 0.527962 0.583907
G001076125 23163 0.528281 0.58426
G003215175 23166 0.528349 0.584336
G002713445 23174 0.528532 0.584538
G900544005 23175 0.528554 0.584563
G902769365 23180 0.528669 0.584689
G001769695 23183 0.528737 0.584765
G001305055 23186 0.528805 0.58484
G001805805 23188 0.528851 0.584891
G005883865 23192 0.528942 0.584992
G900094635 23196 0.529033 0.585093
G001437825 23210 0.529353 0.585446
G001771455 23212 0.529398 0.585496
G902801125 23213 0.529421 0.585522
G002375205 23220 0.529581 0.585698
G001312845 23222 0.529626 0.585749
G002075085 23222 0.529626 0.585749
G902515155 23229 0.529786 0.585925
G002695115 23240 0.530037 0.586203
G902597175 23241 0.53006 0.586228
G002687175 23242 0.530083 0.586253
G011522855 23244 0.530128 0.586303
G001508255 23250 0.530265 0.586455
G001437715 23260 0.530493 0.586707
G001604115 23260 0.530493 0.586707
G902774205 23262 0.530539 0.586757
G000219175 23281 0.530972 0.587237
G011373995 23283 0.531018 0.587287
G001873075 23284 0.53104 0.587312
G902517245 23284 0.53104 0.587312
G009992115 23295 0.531291 0.58759
G009994635 23295 0.531291 0.58759
G001800205 23303 0.531474 0.587792
G001603555 23307 0.531565 0.587893
G902801795 23307 0.531565 0.587893
G000501895 23312 0.531679 0.588019
G001603405 23319 0.531839 0.588195
G003366055 23323 0.53193 0.588296
G003217835 23336 0.532226 0.588624
G008363075 23340 0.532318 0.588725
G902592425 23342 0.532363 0.588775
G004124535 23343 0.532386 0.588801
G000993615 23345 0.532432 0.588851
G001628595 23349 0.532523 0.588952
G001437985 23354 0.532637 0.589078
G002070785 23355 0.53266 0.589103
G002018045 23357 0.532705 0.589154
G001788795 23358 0.532728 0.589179
G002297665 23359 0.532751 0.589204
G012965455 23359 0.532751 0.589204
G003240835 23364 0.532865 0.58933
G004297205 23366 0.532911 0.589381
G001001525 23378 0.533184 0.589683
G001805485 23387 0.53339 0.58991
G902778065 23400 0.533686 0.590238
G000996355 23405 0.5338 0.590364
G002796275 23406 0.533823 0.59039
G001784895 23407 0.533846 0.590415
G004356525 23407 0.533846 0.590415
G001803975 23417 0.534074 0.590667
G000995965 23421 0.534165 0.590768
G001919385 23421 0.534165 0.590768
G001468845 23425 0.534256 0.590869
G007376145 23430 0.53437 0.590995
G003567915 23431 0.534393 0.59102
G902800355 23432 0.534416 0.591046
G001782825 23436 0.534507 0.591146
G001782955 23437 0.53453 0.591172
G001804345 23448 0.534781 0.591449
G003644735 23450 0.534826 0.5915
G010029295 23450 0.534826 0.5915
G003149995 23459 0.535032 0.591727
G001824455 23463 0.535123 0.591827
G000964995 23466 0.535191 0.591903
G000996715 23467 0.535214 0.591928
G001508215 23470 0.535283 0.592004
G000436435 23471 0.535305 0.592029
G005144965 23471 0.535305 0.592029
G001002765 23477 0.535442 0.592181
G002305925 23477 0.535442 0.592181
G001003705 23479 0.535488 0.592231
G001304875 23480 0.535511 0.592256
G001775355 23480 0.535511 0.592256
G001508355 23483 0.535579 0.592332
G001791725 23490 0.535739 0.592509
G009781325 23493 0.535807 0.592584
G001831095 23494 0.53583 0.592609
G902790095 23501 0.53599 0.592786
G004558915 23504 0.536058 0.592862
G005879775 23508 0.536149 0.592963
G003669285 23517 0.536355 0.59319
G001784535 23519 0.5364 0.59324
G003455565 23528 0.536605 0.593467
G001627765 23532 0.536697 0.593568
G002772995 23535 0.536765 0.593644
G011333795 23536 0.536788 0.593669
G003559275 23537 0.536811 0.593694
G009929415 23540 0.536879 0.59377
G011331265 23542 0.536925 0.59382
G001004885 23546 0.537016 0.593921
G012728465 23548 0.537062 0.593971
G902787495 23549 0.537084 0.593997
G902827055 23556 0.537244 0.594173
G002703265 23559 0.537312 0.594249
G000383815 23564 0.537426 0.594375
G004297215 23567 0.537495 0.594451
G902781465 23570 0.537563 0.594526
G000403075 23571 0.537586 0.594552
G002787355 23575 0.537677 0.594653
G902629125 23579 0.537769 0.594753
G900542595 23580 0.537791 0.594779
G001468865 23583 0.53786 0.594854
G001818335 23583 0.53786 0.594854
G012515635 23583 0.53786 0.594854
G001818775 23592 0.538065 0.595081
G902634405 23592 0.538065 0.595081
G902561355 23599 0.538225 0.595258
G009781925 23607 0.538407 0.59546
G000378905 23612 0.538521 0.595586
G011046145 23613 0.538544 0.595611
G002032965 23627 0.538863 0.595964
G001796865 23637 0.539091 0.596216
G000257395 23638 0.539114 0.596242
G001798015 23638 0.539114 0.596242
G012841465 23639 0.539137 0.596267
G001536065 23644 0.539251 0.596393
G001800495 23653 0.539456 0.59662
G001896915 23655 0.539502 0.59667
G001803815 23658 0.53957 0.596746
G009918765 23666 0.539753 0.596948
G902780085 23668 0.539798 0.596998
G001438395 23669 0.539821 0.597024
G012036375 23677 0.540004 0.597225
G001438245 23686 0.540209 0.597452
G001795125 23691 0.540323 0.597579
G001828445 23691 0.540323 0.597579
G002419025 23696 0.540437 0.597705
G001805295 23699 0.540505 0.59778
G900047545 23712 0.540802 0.598108
G002573685 23713 0.540825 0.598133
G001872945 23720 0.540984 0.59831
G001438985 23721 0.541007 0.598335
G005887905 23723 0.541053 0.598386
G900540365 23723 0.541053 0.598386
G001771735 23727 0.541144 0.598487
G002068545 23728 0.541167 0.598512
G902800225 23736 0.541349 0.598714
G001437905 23745 0.541555 0.598941
G902798655 23751 0.541691 0.599092
G012518455 23754 0.54176 0.599168
G001804965 23757 0.541828 0.599243
G003650285 23761 0.541919 0.599344
G902802355 23765 0.542011 0.599445
G001803885 23766 0.542033 0.59947
G001508595 23769 0.542102 0.599546
G001956915 23772 0.54217 0.599622
G001626975 23773 0.542193 0.599647
G902785135 23773 0.542193 0.599647
G002839505 23780 0.542353 0.599823
G001536125 23787 0.542512 0.6
G001818735 23806 0.542946 0.600479
G001626675 23807 0.542969 0.600504
G001804045 23809 0.543014 0.600555
G001818315 23817 0.543197 0.600757
G005080745 23821 0.543288 0.600858
G001746855 23824 0.543356 0.600933
G001871015 23825 0.543379 0.600959
G001872935 23832 0.543539 0.601135
G900546185 23834 0.543584 0.601186
G003491635 23844 0.543812 0.601438
G902798515 23844 0.543812 0.601438
G000513735 23845 0.543835 0.601463
G000437995 23847 0.543881 0.601513
G003215775 23851 0.543972 0.601614
G002336855 23852 0.543995 0.60164
G001535985 23858 0.544132 0.601791
G902618685 23858 0.544132 0.601791
G002783265 23860 0.544177 0.601841
G001897035 23861 0.5442 0.601867
G000725175 23862 0.544223 0.601892
G902536305 23863 0.544246 0.601917
G001725215 23868 0.54436 0.602043
G001799025 23870 0.544405 0.602094
G003574845 23886 0.54477 0.602497
G902542475 23886 0.54477 0.602497
G001796095 23889 0.544839 0.602573
G004377135 23904 0.545181 0.602951
G001828265 23909 0.545295 0.603077
G001778235 23914 0.545409 0.603203
G902789425 23925 0.54566 0.603481
G902633655 23952 0.546276 0.604162
G900016775 23957 0.54639 0.604288
G003482855 23965 0.546572 0.60449
G001802215 23966 0.546595 0.604515
G001439035 23969 0.546663 0.604591
G002413165 23991 0.547165 0.605146
G011772335 23995 0.547256 0.605247
G000433575 24012 0.547644 0.605675
G902787255 24024 0.547918 0.605978
G000501235 24027 0.547986 0.606054
G003215635 24028 0.548009 0.606079
G009937255 24033 0.548123 0.606205
G902616905 24033 0.548123 0.606205
G001627975 24045 0.548397 0.606508
G002011495 24045 0.548397 0.606508
G001310595 24054 0.548602 0.606735
G012959605 24056 0.548648 0.606785
G902624075 24056 0.548648 0.606785
G902587185 24057 0.54867 0.60681
G003695425 24077 0.549126 0.607315
G001318425 24091 0.549446 0.607668
G000964595 24093 0.549491 0.607719
G002451995 24101 0.549674 0.60792
G009694415 24111 0.549902 0.608173
G000740805 24114 0.54997 0.608248
G003670475 24116 0.550016 0.608299
G005885325 24129 0.550312 0.608627
G001462255 24140 0.550563 0.608904
G003650225 24148 0.550746 0.609106
G000501615 24149 0.550769 0.609131
G000485475 24152 0.550837 0.609207
G009692665 24154 0.550883 0.609257
G001771615 24155 0.550905 0.609282
G001801665 24155 0.550905 0.609282
G902591495 24162 0.551065 0.609459
G002691365 24163 0.551088 0.609484
G902572705 24165 0.551134 0.609535
G001830285 24178 0.55143 0.609863
G003788695 24184 0.551567 0.610014
G002084875 24193 0.551772 0.610241
G900314465 24196 0.551841 0.610317
G902610815 24196 0.551841 0.610317
G902555435 24204 0.552023 0.610518
G002007375 24205 0.552046 0.610544
G001577185 24209 0.552137 0.610644
G001803705 24210 0.55216 0.61067
G001304335 24211 0.552183 0.610695
G000380925 24212 0.552205 0.61072
G902593045 24217 0.552319 0.610846
G003282445 24230 0.552616 0.611174
G902801825 24232 0.552662 0.611225
G002414205 24237 0.552776 0.611351
G003552785 24238 0.552798 0.611376
G002779445 24240 0.552844 0.611426
G009778455 24241 0.552867 0.611452
G001771315 24244 0.552935 0.611527
G003670425 24245 0.552958 0.611553
G001801285 24246 0.552981 0.611578
G012521575 24246 0.552981 0.611578
G001818755 24249 0.553049 0.611653
G000093065 24256 0.553209 0.61183
G000996695 24256 0.553209 0.61183
G009783145 24263 0.553369 0.612007
G000989195 24270 0.553528 0.612183
G001604065 24270 0.553528 0.612183
G000210615 24271 0.553551 0.612208
G000383375 24271 0.553551 0.612208
G001803925 24272 0.553574 0.612234
G003161595 24273 0.553597 0.612259
G012837435 24274 0.553619 0.612284
G001752665 24275 0.553642 0.612309
G003228105 24276 0.553665 0.612334
G902555335 24278 0.553711 0.612385
G001830315 24281 0.553779 0.612461
G009377665 24281 0.553779 0.612461
G002776555 24284 0.553848 0.612536
G011358865 24290 0.553984 0.612688
G001805005 24297 0.554144 0.612864
G900299355 24303 0.554281 0.613016
G001915495 24304 0.554304 0.613041
G011372825 24316 0.554577 0.613343
G003215435 24322 0.554714 0.613495
G902513015 24322 0.554714 0.613495
G001179925 24325 0.554783 0.61357
G001772455 24332 0.554942 0.613747
G000172375 24336 0.555034 0.613848
G902615805 24338 0.555079 0.613898
G003229915 24342 0.55517 0.613999
G000996275 24363 0.555649 0.614529
G003963225 24363 0.555649 0.614529
G002849045 24370 0.555809 0.614706
G002069815 24373 0.555877 0.614781
G902512065 24381 0.55606 0.614983
G000409605 24384 0.556128 0.615059
G001394855 24384 0.556128 0.615059
G010031565 24385 0.556151 0.615084
G000428285 24395 0.556379 0.615336
G002704325 24395 0.556379 0.615336
G001442935 24396 0.556402 0.615361
G001603415 24401 0.556516 0.615487
G902573465 24418 0.556904 0.615916
G001788755 24422 0.556995 0.616017
G009380135 24423 0.557018 0.616042
G000501595 24424 0.557041 0.616068
G001788835 24424 0.557041 0.616068
G002402025 24426 0.557086 0.616118
G009787915 24427 0.557109 0.616143
G002784945 24429 0.557155 0.616194
G000436855 24433 0.557246 0.616295
G002785465 24438 0.55736 0.616421
G001464525 24442 0.557451 0.616522
G001438005 24453 0.557702 0.616799
G000523535 24455 0.557748 0.61685
G003217815 24458 0.557816 0.616925
G902526805 24466 0.557998 0.617127
G000509875 24469 0.558067 0.617203
G003448375 24474 0.558181 0.617329
G902580855 24474 0.558181 0.617329
G004553345 24476 0.558227 0.617379
G902787955 24485 0.558432 0.617606
G005882595 24490 0.558546 0.617732
G004555425 24492 0.558591 0.617783
G009776735 24493 0.558614 0.617808
G000022525 24497 0.558705 0.617909
G900039485 24501 0.558797 0.61801
G900546745 24501 0.558797 0.61801
G004553245 24502 0.55882 0.618035
G003215555 24515 0.559116 0.618363
G001648115 24516 0.559139 0.618388
G009692865 24516 0.559139 0.618388
G001437955 24522 0.559276 0.61854
G003450055 24522 0.559276 0.61854
G902628335 24545 0.5598 0.61912
G001303105 24554 0.560005 0.619347
G902511755 24566 0.560279 0.619649
G001318295 24577 0.56053 0.619927
G001803285 24578 0.560553 0.619952
G009883795 24582 0.560644 0.620053
G009694475 24584 0.56069 0.620103
G002399785 24587 0.560758 0.620179
G003280455 24588 0.560781 0.620204
G000436795 24596 0.560963 0.620406
G003213115 24600 0.561055 0.620507
G000991575 24606 0.561191 0.620658
G005080865 24614 0.561374 0.62086
G001437845 24624 0.561602 0.621112
G001640365 24629 0.561716 0.621238
G001439025 24631 0.561762 0.621289
G001468925 24635 0.561853 0.62139
G005223035 24637 0.561898 0.62144
G000434515 24638 0.561921 0.621466
G902561915 24638 0.561921 0.621466
G009926435 24640 0.561967 0.621516
G001769775 24642 0.562012 0.621566
G900554315 24644 0.562058 0.621617
G000378885 24645 0.562081 0.621642
G002401195 24650 0.562195 0.621768
G005883525 24653 0.562263 0.621844
G009699615 24658 0.562377 0.62197
G002715785 24668 0.562605 0.622222
G902782335 24674 0.562742 0.622374
G001180325 24676 0.562788 0.622424
G902589825 24684 0.56297 0.622626
G001872985 24686 0.563016 0.622676
G001916305 24692 0.563153 0.622828
G001829655 24693 0.563176 0.622853
G000512675 24697 0.563267 0.622954
G001799975 24697 0.563267 0.622954
G902558445 24698 0.56329 0.622979
G001818815 24704 0.563427 0.62313
G000306885 24706 0.563472 0.623181
G009391415 24706 0.563472 0.623181
G902615335 24707 0.563495 0.623206
G001004025 24710 0.563563 0.623282
G000973505 24712 0.563609 0.623332
G001626685 24714 0.563655 0.623383
G008189685 24714 0.563655 0.623383
G003171355 24717 0.563723 0.623458
G009926125 24717 0.563723 0.623458
G012269445 24720 0.563791 0.623534
G002369415 24730 0.56402 0.623786
G000179815 24734 0.564111 0.623887
G003072485 24751 0.564498 0.624316
G000379305 24754 0.564567 0.624391
G009692945 24754 0.564567 0.624391
G902566065 24757 0.564635 0.624467
G000435775 24759 0.564681 0.624518
G001629365 24768 0.564886 0.624745
G900552255 24770 0.564932 0.624795
G000402635 24771 0.564955 0.62482
G011329365 24774 0.565023 0.624896
G001783275 24775 0.565046 0.624921
G902576125 24786 0.565297 0.625199
G012033195 24796 0.565525 0.625451
G902519005 24797 0.565548 0.625476
G002371395 24805 0.56573 0.625678
G902780585 24806 0.565753 0.625703
G900550885 24819 0.566049 0.626031
G001896965 24826 0.566209 0.626208
G002784665 24827 0.566232 0.626233
G902778125 24829 0.566277 0.626283
G002321395 24830 0.5663 0.626308
G000724755 24834 0.566391 0.626409
G001509285 24835 0.566414 0.626435
G003216435 24836 0.566437 0.62646
G001006065 24838 0.566483 0.62651
G001824485 24845 0.566642 0.626687
G001508835 24858 0.566939 0.627015
G005883105 24859 0.566962 0.62704
G902629855 24866 0.567121 0.627217
G001802335 24873 0.567281 0.627393
G902770415 24873 0.567281 0.627393
G009392875 24874 0.567304 0.627418
G002722455 24880 0.567441 0.62757
G003163295 24880 0.567441 0.62757
G001797515 24883 0.567509 0.627645
G003697425 24887 0.5676 0.627746
G012839355 24887 0.5676 0.627746
G001508975 24888 0.567623 0.627771
G003597995 24890 0.567669 0.627822
G000013165 24894 0.56776 0.627923
G001593535 24895 0.567783 0.627948
G001780805 24895 0.567783 0.627948
G902800025 24899 0.567874 0.628049
G001543405 24909 0.568102 0.628301
G000999315 24912 0.56817 0.628377
G001801945 24914 0.568216 0.628427
G001800425 24917 0.568284 0.628503
G011391475 24923 0.568421 0.628654
G003223995 24925 0.568467 0.628705
G002700745 24928 0.568535 0.62878
G000437535 24932 0.568627 0.628881
G001797505 24933 0.568649 0.628907
G001804055 24937 0.568741 0.629007
G902799385 24940 0.568809 0.629083
G900547775 24943 0.568877 0.629159
G001790715 24947 0.568969 0.62926
G002781065 24948 0.568991 0.629285
G001586785 24954 0.569128 0.629436
G001871575 24957 0.569197 0.629512
G902570675 24969 0.56947 0.629815
G012032855 24979 0.569698 0.630067
G900543675 24981 0.569744 0.630117
G000414465 24985 0.569835 0.630218
G002771995 24985 0.569835 0.630218
G011376045 24986 0.569858 0.630243
G001302825 24987 0.569881 0.630269
G001795165 24987 0.569881 0.630269
G000991385 24992 0.569995 0.630395
G002068715 24999 0.570155 0.630571
G004551965 25004 0.570269 0.630697
G900539595 25004 0.570269 0.630697
G001304225 25006 0.570314 0.630748
G000388175 25009 0.570383 0.630824
G000385115 25023 0.570702 0.631177
G902612435 25023 0.570702 0.631177
G002070715 25025 0.570748 0.631227
G001915615 25032 0.570907 0.631404
G002715705 25034 0.570953 0.631454
G900550525 25041 0.571113 0.631631
G001799925 25043 0.571158 0.631681
G902538565 25043 0.571158 0.631681
G011064725 25056 0.571455 0.632009
G000635715 25058 0.5715 0.63206
G900549165 25062 0.571591 0.63216
G902584255 25064 0.571637 0.632211
G002401785 25068 0.571728 0.632312
G001804255 25069 0.571751 0.632337
G900549075 25071 0.571797 0.632387
G002714425 25072 0.57182 0.632413
G002428565 25073 0.571842 0.632438
G003559235 25080 0.572002 0.632614
G001803875 25082 0.572048 0.632665
G012959765 25082 0.572048 0.632665
G902777395 25093 0.572298 0.632942
G900547795 25107 0.572618 0.633295
G000586015 25127 0.573074 0.6338
G902594915 25127 0.573074 0.6338
G000964585 25142 0.573416 0.634178
G009918525 25143 0.573439 0.634204
G902530635 25144 0.573462 0.634229
G002784745 25147 0.57353 0.634304
G000063545 25148 0.573553 0.63433
G001654775 25151 0.573621 0.634405
G902596655 25152 0.573644 0.634431
G001805375 25153 0.573667 0.634456
G002790455 25157 0.573758 0.634557
G003597935 25157 0.573758 0.634557
G004359435 25167 0.573986 0.634809
G001915655 25169 0.574032 0.634859
G902779545 25170 0.574055 0.634885
G012959395 25173 0.574123 0.63496
G001830855 25174 0.574146 0.634985
G005063255 25181 0.574306 0.635162
G902635775 25181 0.574306 0.635162
G009926445 25182 0.574328 0.635187
G001701295 25185 0.574397 0.635263
G000991965 25189 0.574488 0.635364
G003213175 25192 0.574556 0.63544
G902530045 25192 0.574556 0.63544
G902586885 25192 0.574556 0.63544
G003249785 25194 0.574602 0.63549
G902579285 25198 0.574693 0.635591
G011053305 25201 0.574762 0.635667
G001654785 25207 0.574899 0.635818
G001654795 25207 0.574899 0.635818
G001723995 25208 0.574921 0.635843
G000010205 25209 0.574944 0.635868
G000964605 25209 0.574944 0.635868
G011774415 25213 0.575035 0.635969
G001468855 25218 0.575149 0.636095
G009392475 25224 0.575286 0.636247
G010031725 25225 0.575309 0.636272
G002753105 25229 0.5754 0.636373
G001437675 25235 0.575537 0.636524
G000043285 25237 0.575583 0.636575
G001830155 25247 0.575811 0.636827
G902598525 25248 0.575834 0.636852
G012974295 25249 0.575856 0.636877
G000185985 25251 0.575902 0.636928
G001297025 25261 0.57613 0.63718
G902764145 25262 0.576153 0.637205
G000444645 25265 0.576221 0.637281
G001775245 25270 0.576335 0.637407
G003216075 25270 0.576335 0.637407
G001311375 25273 0.576404 0.637483
G012034615 25276 0.576472 0.637558
G001805235 25278 0.576518 0.637609
G001830645 25285 0.576677 0.637785
G001871815 25288 0.576746 0.637861
G009922275 25289 0.576769 0.637886
G004558425 25300 0.57702 0.638164
G000414445 25301 0.577042 0.638189
G001779875 25306 0.577156 0.638315
G002070895 25306 0.577156 0.638315
G001768155 25307 0.577179 0.63834
G003230465 25307 0.577179 0.63834
G001644445 25331 0.577727 0.638946
G002730395 25338 0.577886 0.639122
G001627955 25342 0.577977 0.639223
G001603385 25343 0.578 0.639248
G001513315 25346 0.578069 0.639324
G000414525 25351 0.578183 0.63945
G902556475 25361 0.578411 0.639702
G001303205 25364 0.578479 0.639778
G010029025 25365 0.578502 0.639803
G001896705 25367 0.578548 0.639854
G010021475 25373 0.578684 0.640005
G902791965 25374 0.578707 0.64003
G009776515 25376 0.578753 0.640081
G007571195 25380 0.578844 0.640182
G001438015 25383 0.578913 0.640257
G900546025 25387 0.579004 0.640358
G900544565 25389 0.579049 0.640409
G902768695 25389 0.579049 0.640409
G001769315 25391 0.579095 0.640459
G009930445 25395 0.579186 0.64056
G000689175 25408 0.579483 0.640888
G009782405 25412 0.579574 0.640989
G002400445 25414 0.57962 0.641039
G008373095 25416 0.579665 0.64109
G902509895 25416 0.579665 0.64109
G001724175 25425 0.57987 0.641317
G003165155 25425 0.57987 0.641317
G009392515 25427 0.579916 0.641367
G000989525 25428 0.579939 0.641392
G002748455 25431 0.580007 0.641468
G000471965 25439 0.58019 0.64167
G009923745 25440 0.580213 0.641695
G003524985 25446 0.580349 0.641846
G900048035 25450 0.580441 0.641947
G009377715 25451 0.580463 0.641973
G001263615 25455 0.580555 0.642073
G001312865 25458 0.580623 0.642149
G001439225 25461 0.580692 0.642225
G011328975 25471 0.58092 0.642477
G007125835 25473 0.580965 0.642527
G001304155 25476 0.581034 0.642603
G003224875 25481 0.581148 0.642729
G002365325 25485 0.581239 0.64283
G005240105 25491 0.581376 0.642981
G003220085 25492 0.581399 0.643007
G001795365 25499 0.581558 0.643183
G009925075 25505 0.581695 0.643335
G001311175 25510 0.581809 0.643461
G011772905 25515 0.581923 0.643587
G001799745 25520 0.582037 0.643713
G001941025 25533 0.582334 0.644041
G002321235 25533 0.582334 0.644041
G009837045 25539 0.58247 0.644192
G001437855 25541 0.582516 0.644243
G000775285 25546 0.58263 0.644369
G009391935 25553 0.58279 0.644545
G002840675 25554 0.582813 0.644571
G003497555 25554 0.582813 0.644571
G000501735 25566 0.583086 0.644873
G000247565 25568 0.583132 0.644924
G001766955 25569 0.583155 0.644949
G004552135 25570 0.583177 0.644974
G001772375 25574 0.583269 0.645075
