G000429005	False	True	0.0	0.0	0.98	3709060	54	169073	14.15
G000429025	False	True	0.0	0.0	0.98	9537556	73	358747	48.38
G000429045	False	True	0.0	0.0	0.98	5245321	56	220202	10.96
G000429065	False	True	0.0	0.0	0.98	2647044	21	321550	93.73
G000429085	False	True	0.0	0.0	0.85	7070406	49	326335	4.03
G000429105	False	True	0.0	0.0	0.98	2294128	11	575770	77.37
G000429125	False	True	0.0	0.0	0.98	4042904	26	295609	91.69
G000429145	False	True	0.0	0.0	0.99	3783840	22	325861	30.79
G000429165	False	True	0.0	0.0	0.98	4270516	51	275560	5.50
G000429205	False	True	0.01	0.07	0.85	2130987	27	149273	61.43
G000429225	False	True	0.0	0.0	0.96	3531393	91	62692	50.15
G000429265	False	True	0.0	0.0	0.98	3420019	28	303046	38.33
G000429305	False	True	0.0	0.0	0.97	5767550	69	207738	137.53
G000429325	False	True	0.0	0.0	0.97	4705742	29	328320	52.55
G000429345	False	True	0.0	0.0	0.97	3060447	131	47553	198.86
G000429365	False	True	0.0	0.0	0.98	4728486	87	127211	32.78
G000429405	False	True	0.0	0.0	0.98	4431678	27	446020	100.41
G000429425	False	True	0.0	0.0	0.99	4152949	22	334964	12.88
G000429445	False	True	0.0	0.0	0.98	5783376	58	212985	37.37
G000429465	False	True	0.0	0.0	0.98	4712065	17	482381	4.67
G000429485	False	True	0.0	0.0	0.99	4878345	42	246970	38.74
G000429525	False	True	0.0	0.0	0.96	3272318	111	64314	33.19
G000429545	False	True	0.0	0.0	0.98	4989751	83	123453	135.18
G000429565	False	True	0.27	0.2	0.66	3670548	296	37291	128.32
G000429585	False	True	0.0	0.0	0.97	2267201	139	25820	100.56
G000429605	False	True	0.06	0.02	0.78	3341181	16	636353	72.22
G000429625	False	True	0.0	0.0	0.98	6512377	50	218753	59.81
G000429645	False	True	0.0	0.0	0.98	5455784	20	442879	161.46
G000429665	False	True	0.0	0.0	0.97	4025691	53	197004	49.21
G000429685	False	True	0.0	0.0	0.98	4418137	55	211144	0.45
G000429705	False	True	0.0	0.0	0.98	4023079	12	2326123	13.07
G000429725	False	True	0.0	0.0	0.97	3519702	38	152261	71.74
G000429765	False	True	0.0	0.0	0.98	4523636	57	317022	47.42
G000429785	False	True	0.0	0.0	0.99	3425989	17	476700	39.26
G000429825	False	True	0.25	0.49	0.66	5051029	138	74948	147.20
G000429845	False	True	0.0	0.0	0.98	4634066	55	251975	55.91
G000429865	False	True	0.0	0.0	0.99	3713661	22	437622	50.03
G000429885	False	True	0.0	0.0	0.97	2617709	10	424658	1.53
G000429905	False	True	0.0	0.0	0.9	6469960	64	203700	55.19
G000429925	False	True	0.0	0.0	0.97	4481975	73	137974	138.80
G000429945	False	True	0.18	0.2	0.39	5800571	124	118543	98.18
G000429965	False	True	0.0	0.0	0.96	4796810	68	233674	255.04
G000429985	False	True	0.0	0.0	0.98	3909169	39	220716	12.02
G000430005	False	True	0.0	0.0	0.97	3359127	76	109697	80.91
G000430025	False	True	0.0	0.0	0.98	2880663	54	305404	197.87
G000430045	False	True	0.0	0.0	0.98	4688964	9	3078840	497.47
G000430485	False	True	0.0	0.0	0.99	2176573	7	1121559	574.30
G000430505	False	True	0.0	0.0	0.97	4030713	15	513199	145.53
G000430525	False	True	0.48	0.03	0.91	2800206	84	60710	334.30
G000430545	False	True	0.0	0.0	0.89	4124462	34	242227	52.64
G000430585	False	True	0.0	0.0	0.96	3310509	57	136878	61.47
G000430605	False	True	0.0	0.0	0.98	3338457	20	380384	18.54
G000430625	False	True	0.0	0.0	0.98	4247673	98	75911	226.76
G000430645	False	True	0.0	0.0	0.98	6245252	28	430189	28.17
G000430665	False	True	0.0	0.0	0.97	4903219	101	111999	57.06
G000430685	False	True	0.13	0.36	0.54	3242009	81	71654	241.70
G000430705	False	True	0.0	0.0	0.98	4585800	49	197423	69.87
G000430725	False	True	0.0	0.0	0.98	8786776	142	201869	431.98
G000430745	False	True	0.0	0.0	0.98	4171218	69	145124	94.91
G000430765	False	True	0.0	0.0	0.97	5052265	38	324735	177.21
G000430785	False	True	0.0	0.0	0.96	5411691	189	79697	190.51
G000430805	False	True	0.0	0.0	0.98	3685547	28	333859	23.09
G000430825	False	True	0.0	0.0	0.98	4214564	25	367059	3.89
G000430845	False	True	0.0	0.0	0.96	4439376	42	262164	23.65
G000430865	False	True	0.0	0.0	0.86	4144558	38	233487	1.69
G000430885	False	True	0.0	0.0	0.98	3471050	64	121068	151.16
G000430905	False	True	0.0	0.0	0.96	1706782	27	170993	244.20
G000430995	False	True	0.03	0.04	0.75	2644756	56	1976539	7535.67
G000431015	False	True	0.0	0.0	0.96	2391969	116	55935	92.48
G000431035	False	True	0.69	0.02	0.88	2127882	182	28090	187.32
G000431075	False	True	0.04	0.03	0.97	1776436	53	57665	151.82
G000431095	False	True	0.0	0.0	0.95	3359031	59	115251	305.89
G000431115	False	True	0.04	0.05	0.92	1867907	40	92659	44.65
G000431135	False	True	0.19	0.03	0.94	2637563	142	38855	238.97
G000431175	False	True	0.13	0.13	0.68	5414560	179	64396	153.59
G000431195	False	True	0.55	0.05	0.87	3485124	109	98150	72.28
G000431295	False	True	0.0	0.0	0.94	2161582	81	56098	169.37
G000431315	False	True	0.0	0.0	0.98	2196785	62	71520	54.44
G000431355	False	True	0.17	0.04	0.93	3087525	211	25300	257.94
G000431415	False	True	0.0	0.0	0.93	1900981	90	47279	96.95
G000431435	False	True	0.8	0.13	0.69	2885751	170	42569	95.61
G000431455	False	True	0.06	0.21	0.89	2501735	121	34343	176.00
G000431495	False	True	0.04	0.06	0.93	2435306	87	46105	378.15
G000431515	False	True	0.04	0.04	0.94	2462470	93	43355	359.96
G000431535	False	True	0.0	0.0	0.97	2389330	41	143056	77.05
G000431555	False	True	0.0	0.0	0.91	2195284	73	61259	387.69
G000431575	False	True	0.16	0.07	0.94	1866939	152	24003	169.85
G000431615	False	True	0.29	0.22	0.43	2757549	154	51217	265.27
G000431655	False	True	0.12	0.02	0.88	2527326	55	105746	131.96
G000431695	False	True	0.27	0.08	0.79	2653983	173	34633	176.23
G000431775	False	True	0.15	0.02	0.94	2465124	81	76754	201.98
G000431835	False	True	0.0	0.0	0.97	2254171	71	79044	100.92
G000431855	False	True	0.05	0.71	0.42	2256374	67	95729	87.00
G000431875	False	True	0.06	0.65	0.51	2830982	152	36511	121.97
G000431895	False	True	0.05	0.03	0.58	2597868	73	92602	64.24
G000431915	False	True	0.0	0.0	0.96	2618993	214	21348	54.72
G000431935	False	True	0.57	0.02	0.89	2990058	204	29219	372.57
G000431955	False	True	0.38	0.03	0.86	2818959	71	106384	139.09
G000431995	False	True	0.13	0.2	0.51	2832137	64	104614	199.25
G000432055	False	True	0.44	0.03	0.87	1953965	141	25476	109.57
G000432075	False	True	0.04	0.02	0.91	1789369	123	30491	184.93
G000432115	False	True	0.07	0.43	0.6	2363514	94	51830	150.33
G000432175	False	True	0.0	0.0	0.94	2673786	157	36333	498.21
G000432215	False	True	0.05	0.15	0.91	3203784	46	125420	184.41
G000432275	False	True	0.0	0.0	0.94	1709120	71	66587	115.91
G000432315	False	True	0.0	0.0	0.94	2529256	71	92664	380.86
G000432395	False	True	0.56	0.02	0.88	2090320	71	89835	101.75
G000432435	False	True	0.0	0.0	0.97	1882175	26	212287	114.39
G000432475	False	True	0.09	0.02	0.96	2744059	52	144450	73.80
G000432515	False	True	0.0	0.0	0.96	2702747	82	97521	90.32
G000432575	False	True	0.0	0.0	0.96	1114050	63	46870	101.34
G000432615	False	True	0.0	0.0	0.93	2777117	298	20037	312.84
G000432655	False	True	0.09	0.03	0.93	1763820	86	47474	498.63
G000432755	False	True	0.05	0.05	0.95	2855741	123	41340	272.40
G000432855	False	False	0.0	0.0	0.97	1344407	45	55567	94.39
G000432875	False	True	0.19	0.18	0.85	2695531	105	56895	88.59
G000432935	False	True	0.24	0.03	0.9	3477683	46	191670	146.62
G000432975	False	True	0.0	0.0	0.95	1472989	53	55898	249.29
G000433015	False	True	0.0	0.0	0.94	1456180	46	68361	192.70
G000433035	False	True	0.0	0.0	0.98	1674156	22	157768	20.07
G000433095	False	True	0.02	0.03	0.97	2001957	42	108372	98.75
G000433115	False	True	0.1	0.05	0.89	1946302	128	30620	544.57
G000433155	False	True	0.05	0.08	0.87	3078457	175	35479	216.47
G000433175	False	True	0.0	0.0	0.96	2720906	161	38819	142.97
G000433215	False	True	0.0	0.0	0.96	2412874	86	66266	211.41
G000433235	False	True	0.1	0.06	0.88	2134390	53	91436	76.70
G000433255	False	True	0.0	0.0	0.97	1201573	50	44161	27.46
G000433275	False	True	0.0	0.0	0.88	1773580	45	171625	250.51
G000433295	False	True	0.0	0.0	0.9	2799714	87	73208	138.87
G000433315	False	False	0.0	0.0	0.96	1634196	35	128072	13.16
G000433355	False	True	0.0	0.0	0.96	2894688	86	69737	20.73
G000433375	False	True	0.0	0.0	0.85	4768711	220	53191	160.13
G000433415	False	True	0.12	0.08	0.87	2282282	194	24571	568.03
G000433455	False	True	0.02	0.02	0.97	1408829	29	95615	76.16
G000433475	False	True	0.0	0.0	0.97	1442272	44	125379	49.30
G000433515	False	True	0.12	0.04	0.87	2511147	193	27816	618.28
G000433575	False	True	0.0	0.0	0.94	4506006	106	85649	66.93
G000433635	False	True	0.0	0.0	0.93	2245400	158	39740	187.72
G000433735	False	True	0.0	0.0	0.95	2167364	105	48040	246.66
G000433755	False	True	0.0	0.0	0.96	1177475	64	38978	64.12
G000433875	False	True	0.0	0.0	0.97	1208442	49	44824	44.44
G000433915	False	True	0.0	0.0	0.97	1261691	27	96541	79.73
G000433935	False	True	0.46	0.03	0.91	3883274	61	235853	107.25
G000433955	False	True	0.0	0.0	0.96	3616177	246	28011	150.24
G000433975	False	True	0.0	0.0	0.98	1881083	34	125657	38.91
G000433995	False	True	0.0	0.0	0.97	1489376	41	86086	73.72
G000434055	False	True	0.0	0.0	0.97	2206392	50	168536	98.94
G000434095	False	True	0.0	0.0	0.92	4457568	118	88471	72.75
G000434115	False	True	0.06	0.07	0.93	2447989	173	32063	569.12
G000434135	False	True	0.0	0.0	0.91	1723311	76	98416	127.20
G000434155	False	True	0.09	0.03	0.87	2534735	37	126371	58.19
G000434195	False	True	0.0	0.0	0.95	1264259	77	45696	165.63
G000434255	False	True	0.13	0.02	0.87	2164906	144	37625	302.83
G000434295	False	True	0.0	0.0	0.96	1926190	38	217424	123.92
G000434355	False	True	0.11	0.3	0.6	1657704	69	44610	113.47
G000434395	False	True	0.0	0.0	0.97	1480498	72	43723	17.90
G000434435	False	True	0.15	0.04	0.5	1495863	139	20692	40.78
G000434455	False	True	0.41	0.09	0.86	2870611	207	28612	80.68
G000434475	False	True	0.0	0.0	0.94	2193414	181	26560	201.15
G000434515	False	True	0.22	0.04	0.7	2544236	178	27218	120.90
G000434535	False	True	0.0	0.0	0.91	1909369	184	27434	349.17
G000434675	False	True	0.0	0.0	0.97	1490061	26	127602	107.38
G000434715	False	True	0.1	0.11	0.79	1719996	57	74417	95.00
G000434735	False	True	0.22	0.16	0.67	3366418	126	46438	60.09
G000434775	False	True	0.0	0.0	0.95	1602574	39	103575	352.93
G000434815	False	True	0.18	0.09	0.96	2045026	145	36936	197.94
G000434835	False	True	0.0	0.0	0.96	1144379	48	54035	102.85
G000434855	False	True	0.0	0.0	0.93	1977673	145	25263	197.05
G000434915	False	True	0.0	0.0	0.96	2290615	53	120794	94.73
G000434955	False	True	0.17	0.03	0.94	2785893	173	32872	132.38
G000434975	False	True	0.0	0.0	0.96	2761587	122	39070	129.78
G000435035	False	True	0.51	0.02	0.88	2029090	156	22092	401.12
G000435055	False	True	0.0	0.0	0.94	1979254	51	69236	102.46
G000435075	False	True	0.0	0.0	0.96	2634773	103	51238	71.81
G000435155	False	True	0.0	0.0	0.94	1971402	146	25378	183.22
G000435175	False	True	0.0	0.0	0.95	1456949	80	51737	275.64
G000435275	False	True	0.0	0.0	0.95	1114344	91	62537	184.32
G000435335	False	True	0.0	0.0	0.96	2111088	51	89102	138.03
G000435355	False	True	0.24	0.18	0.8	2206304	222	22247	237.73
G000435395	False	True	0.22	0.23	0.42	2550619	264	20789	360.30
G000435455	False	True	0.0	0.0	0.96	2567117	150	38989	201.78
G000435475	False	True	0.11	0.04	0.94	1931286	61	79165	407.97
G000435495	False	True	0.0	0.0	0.96	1356933	52	54627	128.16
G000435555	False	True	0.09	0.51	0.62	1591401	134	21424	187.51
G000435575	False	True	0.04	0.03	0.94	2681921	108	48615	395.95
G000435595	False	True	0.09	0.04	0.56	2915815	116	55507	113.04
G000435615	False	True	0.14	0.44	0.57	2118260	125	36287	251.57
G000435635	False	True	0.0	0.0	0.97	2369217	66	71962	55.80
G000435655	False	True	0.07	0.07	0.94	2725104	149	35658	306.30
G000435715	False	True	0.04	0.03	0.96	2066053	31	257712	235.04
G000435735	False	True	0.36	0.04	0.85	3962892	209	36943	173.74
G000435775	False	True	0.0	0.0	0.93	1776627	140	22304	157.94
G000435795	False	True	0.07	0.03	0.93	2855675	148	38287	378.93
G000435815	False	True	0.0	0.0	0.92	2195724	188	25431	760.61
G000435955	False	True	0.3	0.05	0.88	4045508	105	67734	148.88
G000435995	False	True	0.1	0.66	0.46	2752503	269	20307	789.39
G000436035	False	True	0.15	0.06	0.66	2983014	130	41585	93.33
G000436055	False	True	0.0	0.0	0.93	3111642	83	81490	99.14
G000436075	False	True	0.2	0.05	0.83	1874265	83	46607	408.00
G000436095	False	True	0.0	0.0	0.96	1820319	77	57014	227.54
G000436135	False	True	0.18	0.03	0.83	3749602	140	74307	53.42
G000436155	False	True	0.06	0.13	0.9	2146826	136	45162	392.07
G000436195	False	True	0.48	0.03	0.87	1810591	83	51485	86.71
G000436215	False	True	0.0	0.0	0.96	2114564	58	98325	134.83
G000436255	False	True	0.0	0.0	0.94	1066900	63	36107	212.77
G000436275	False	True	0.31	0.15	0.54	1973564	180	21353	332.49
G000436295	False	True	0.0	0.0	0.98	2371281	62	151013	91.98
G000436395	False	True	0.0	0.0	0.89	2721828	81	74342	165.22
G000436415	False	True	0.2	0.02	0.96	2090037	50	102077	63.01
G000436435	False	True	0.0	0.0	0.93	5342916	257	57682	95.10
G000436455	False	True	0.47	0.06	0.86	4493879	276	42380	273.02
G000436475	False	True	0.1	0.12	0.69	2618909	107	54127	185.46
G000436535	False	True	0.09	0.17	0.67	2833000	113	53943	140.84
G000436595	False	True	0.25	0.1	0.69	2952552	301	21324	51.38
G000436615	False	True	0.17	0.12	0.64	2898194	131	43060	126.39
G000436635	False	True	0.2	0.03	0.76	2836067	73	85443	306.30
G000436675	False	True	0.0	0.0	0.94	2560046	183	29042	302.92
G000436695	False	True	0.0	0.0	0.95	3149457	162	34441	79.22
G000436775	False	True	0.04	0.03	0.94	1974118	102	46721	330.53
G000436795	False	True	0.31	0.02	0.78	2907319	162	35228	84.68
G000436835	False	True	0.0	0.0	0.97	1873859	52	86509	105.50
G000436855	False	True	0.0	0.0	0.95	3530863	127	59617	72.05
G000436895	False	True	0.3	0.05	0.89	3652220	69	97260	64.02
G000436915	False	True	0.0	0.0	0.93	3095055	294	23261	309.36
G000436935	False	True	0.13	0.08	0.95	2691512	137	47653	238.01
G000436995	False	True	0.18	0.08	0.69	2607950	195	37740	264.84
G000437015	False	True	0.1	0.02	0.88	2443329	217	21760	466.09
G000437055	False	True	0.0	0.0	0.93	1729973	30	139758	58.21
G000437075	False	True	0.0	0.0	0.96	3024253	78	170254	165.83
G000437175	False	True	0.0	0.0	0.95	2474598	130	42246	150.29
G000437235	False	True	0.0	0.0	0.97	1585498	29	69990	40.49
G000437255	False	True	0.0	0.0	0.94	2208345	62	89737	397.81
G000437335	False	True	0.0	0.0	0.97	1401601	25	120217	58.93
G000437375	False	True	0.0	0.0	0.96	1781447	46	86148	182.60
G000437395	False	True	0.0	0.0	0.98	1639723	33	82563	42.69
G000437435	False	True	0.0	0.0	0.98	1952918	18	215519	90.38
G000437495	False	True	0.16	0.02	0.94	2409897	114	44581	143.57
G000437535	False	True	0.0	0.0	0.96	2448136	207	24426	141.86
G000437575	False	True	0.0	0.0	0.89	1844680	102	38899	93.35
G000437615	False	True	0.27	0.04	0.91	2025104	117	30650	429.51
G000437635	False	True	0.0	0.0	0.96	1829798	76	71312	286.43
G000437655	False	True	0.02	0.11	0.9	1979971	48	109658	94.34
G000437675	False	True	0.24	0.12	0.6	2624448	172	27588	193.03
G000437715	False	True	0.0	0.0	0.96	2018079	121	35657	87.91
G000437815	False	True	0.0	0.0	0.96	2044712	119	27334	310.46
G000437835	False	True	0.14	0.02	0.91	1633002	32	101915	94.92
G000437915	False	True	0.0	0.0	0.97	1508874	24	371953	50.43
G000437975	False	True	0.19	0.02	0.93	1900418	133	24618	236.74
G000437995	False	True	0.0	0.0	0.91	5384454	142	132939	82.22
G000438015	False	True	0.09	0.05	0.93	2443106	111	44936	348.82
G000438035	False	True	0.0	0.0	0.94	3839656	147	54331	108.86
G000438095	False	True	0.26	0.14	0.87	3015377	67	83851	119.59
G000438215	False	True	0.24	0.1	0.84	3943649	110	82078	141.32
G000438275	False	True	0.0	0.0	0.94	2669690	180	34266	273.22
G000438295	False	True	0.0	0.0	0.96	1300573	61	37234	42.52
G000438335	False	True	0.0	0.0	0.94	1245617	70	31616	633.74
G000438395	False	True	0.0	0.0	0.95	3320774	152	47759	84.86
G000438415	False	True	0.0	0.0	0.97	1079645	35	58384	92.90
G000438435	False	True	0.0	0.0	0.93	2198385	175	30183	562.82
G000438455	False	True	0.53	0.03	0.87	1509734	154	16847	0.00
G000438945	True	False	0.52	0.07	0.23	5694146	576	28793	233.85
G000438965	True	True	0.58	0.05	0.63	628184	54	37116	101.88
G000438985	False	False	0.28	0.02	0.97	1442031	59	65195	157.07
G000439065	False	True	0.0	0.0	0.91	2564533	21	209712	65.55
G000439085	False	True	0.0	0.0	0.98	4219992	37	340518	9.48
G000439105	False	True	0.03	0.03	0.84	4020458	17	2636478	42.71
G000439435	False	True	0.0	0.0	0.93	1086278	2	1075140	0.00
G000440115	False	True	0.0	0.0	0.85	2230110	87	50822	0.00
G000441555	False	True	0.0	0.0	0.98	464857	2	459399	0.00
G000442255	False	True	0.0	0.0	0.96	5689389	30	349771	315.39
G000442275	False	True	0.0	0.0	0.98	3682761	14	1113248	12.08
G000442315	False	True	0.0	0.0	0.97	3163144	10	407583	123.58
G000442645	False	True	0.0	0.0	0.97	2833547	2	2787574	0.00
G000442905	False	True	0.26	0.14	0.81	2869246	34	168697	0.00
G000443165	False	True	0.0	0.0	0.98	4145786	135	115321	0.00
G000443975	False	True	0.0	0.0	0.95	2408837	56	86971	0.00
G000444055	False	True	0.0	0.0	0.94	4063548	207	44524	0.00
G000444545	False	True	0.14	0.16	0.86	2178597	78	69670	0.00
G000444565	False	True	0.09	0.2	0.82	1938544	98	83504	0.00
G000444605	False	True	0.04	0.15	0.84	1953029	76	48588	0.00
G000444645	False	True	0.06	0.17	0.82	1498510	94	46667	0.00
G000444685	False	True	0.12	0.21	0.82	1369811	63	48645	0.00
G000444705	False	True	0.08	0.18	0.82	1413419	77	84269	0.00
G000444875	False	True	0.0	0.0	0.96	8377286	3	8272925	0.02
G000444995	False	True	0.49	0.07	0.89	4873118	6	3613807	0.00
G000445105	False	True	0.2	0.03	0.84	5360246	110	155655	0.00
G000445125	False	True	0.34	0.21	0.72	4857928	156	70704	0.27
G000445145	False	True	0.18	0.18	0.79	4848286	92	169764	0.25
G000445205	False	True	0.0	0.0	0.98	1895942	115	33570	0.00
G000445425	False	True	0.0	0.0	0.95	937966	2	907293	0.00
G000445445	False	True	0.0	0.0	0.98	5383666	8	1040355	0.02
G000445475	False	True	0.0	0.0	0.98	2302023	28	235215	0.00
G000446015	False	True	0.0	0.0	0.91	1750259	1	1750259	0.00
G000447205	False	True	0.0	0.0	0.98	4754053	139	87191	0.25
G000447225	False	True	0.0	0.0	0.97	1989604	118	46831	0.40
G000447245	False	False	0.0	0.0	0.98	2122767	1	2122767	0.00
G000447295	False	True	0.0	0.0	0.97	7167426	8	6735698	47.62
G000447315	False	True	0.0	0.0	0.97	4776227	248	39112	4.04
G000447675	False	True	0.0	0.0	0.96	2889325	1	2889325	0.03
G000447865	False	True	0.0	0.0	0.98	2880902	3	1817982	14.06
G000450985	False	True	0.34	0.04	0.85	4323423	81	92019	0.00
G000451045	True	False	1.0	0.45	0.87	6911196	800	13642	0.00
G000452245	False	True	0.09	0.03	0.84	3604168	22	2254808	0.00
G000454045	False	True	0.0	0.0	0.95	6371421	2	6281198	0.00
G000454065	False	True	0.02	0.19	0.68	4433503	15	596854	10.51
G000454725	False	True	0.0	0.0	0.97	1146066	4	334575	0.00
G000455165	False	True	0.26	0.04	0.94	6137283	119	116366	0.16
G000455225	False	True	0.0	0.0	0.96	2737487	28	1380532	2766.52
G000455245	False	True	0.0	0.0	0.97	2672431	19	348664	1176.12
G000455265	False	True	0.0	0.0	0.98	5584690	9	3049380	209.86
G000455325	False	True	0.0	0.0	0.99	6908835	7	4209572	528.84
G000455345	False	True	0.0	0.0	0.97	3906364	3	3025424	5.32
G000455365	False	True	0.0	0.0	0.97	3776554	6	1082527	564.30
G000455385	False	True	0.0	0.0	0.79	7029683	223	99373	0.00
G000455445	False	True	0.0	0.0	0.97	3217068	25	269327	2818.72
G000455485	False	True	0.16	0.02	0.97	5546433	189	61650	0.05
G000455525	False	True	0.0	0.0	0.97	4211496	1	4211496	204.20
G000455605	False	True	0.0	0.0	0.97	2993089	1	2993089	0.00
G000455825	False	True	0.0	0.0	0.92	3996920	260	158001	0.00
G000463075	False	True	0.0	0.0	0.91	3414633	51	143220	0.00
G000463155	False	True	0.0	0.0	0.98	4236729	74	497652	10.41
G000463345	False	True	0.0	0.0	0.99	4971757	1	4971757	0.00
G000463355	False	True	0.0	0.0	0.93	1996214	1	1996214	0.00
G000463505	False	True	0.0	0.0	0.95	2233640	1	2233640	0.00
G000463525	False	True	0.0	0.0	0.98	3815107	14	1095460	0.00
G000463665	False	True	0.23	0.02	0.61	2128234	372	10520	0.00
G000463735	True	False	0.59	0.03	0.64	1829958	290	24234	3.39
G000463895	True	True	0.13	0.17	0.41	752653	68	18144	2.39
G000464335	True	False	0.18	0.36	0.38	2089376	173	18902	3.25
G000464455	False	True	0.0	0.0	0.96	2804628	74	92711	0.00
G000464595	True	True	0.32	0.12	0.52	1435490	614	27442	0.00
G000465555	False	True	0.0	0.0	0.96	4764584	39	237706	0.00
G000466165	False	True	0.07	0.05	0.93	2366015	73	66150	363.10
G000466245	False	True	0.0	0.0	0.9	3327711	266	24214	177.30
G000466385	False	True	0.0	0.0	0.96	5313859	286	43963	205.12
G000466425	False	True	0.0	0.0	0.96	2724306	103	88323	323.02
G000466465	False	True	0.06	0.04	0.96	6640751	143	90127	195.76
G000466565	False	True	0.21	0.27	0.75	3573774	185	71982	153.90
G000466585	False	True	0.0	0.0	0.98	4767532	57	230064	62.93
G000466805	False	True	0.0	0.0	0.9	1759880	60	69686	0.00
G000466825	False	True	0.0	0.0	0.94	2328061	48	121210	0.26
G000466945	False	True	0.21	0.04	0.7	4291514	54	486368	0.00
G000466965	False	True	0.0	0.0	0.95	3896245	192	46479	0.00
G000466985	False	True	0.0	0.0	0.95	2979231	128	39192	0.00
G000467065	False	True	0.0	0.0	0.85	6378970	459	47416	0.00
G000467125	False	True	0.0	0.0	0.98	4745539	50	227034	0.00
G000467935	False	True	0.0	0.0	0.97	2088253	129	66818	148.45
G000468015	False	True	0.0	0.0	0.94	3096487	226	39688	833.20
G000468055	False	True	0.0	0.0	0.98	2340885	21	411934	102.53
G000468115	False	True	0.0	0.0	0.96	2826695	84	79527	0.00
G000468475	False	True	0.0	0.0	0.96	10308866	149	140184	0.01
G000468495	False	True	0.0	0.0	0.95	3796022	2	3693999	716.59
G000468535	False	True	0.02	0.04	0.94	1499757	5	829742	1.93
G000468615	False	True	0.0	0.0	0.97	4635105	1	4635105	0.00
G000468755	False	True	0.0	0.0	0.95	2724935	73	109378	0.00
G000468815	False	True	0.08	0.05	0.92	1717627	8	513988	0.00
G000468855	False	True	0.11	0.04	0.91	1801377	21	363745	0.00
G000469135	False	True	0.0	0.0	0.96	3765941	1	3765941	0.00
G000469155	False	True	0.0	0.0	0.99	1957724	5	736154	0.00
G000469305	False	True	0.34	0.12	0.74	1946426	126	45531	87.34
G000469325	False	True	0.0	0.0	0.95	3271684	62	139405	920.93
G000469345	False	True	0.61	0.11	0.8	3447136	123	80366	301.70
G000469445	False	True	0.44	0.11	0.73	3594235	143	58637	395.08
G000469465	False	True	0.37	0.05	0.89	1604508	89	36227	93.49
G000469485	False	True	0.0	0.0	0.89	4226099	945	7760	40.23
G000469545	False	True	0.0	0.0	0.97	2313357	25	189954	38.90
G000469585	False	True	0.0	0.0	0.99	2825161	22	338012	7.75
G000469625	False	True	0.0	0.0	0.94	4677668	3	4667789	253.89
G000469665	False	True	0.0	0.0	0.94	1334837	91	24415	0.00
G000470655	False	True	0.37	0.06	0.9	3146160	2	2815791	0.00
G000470765	False	True	0.0	0.0	0.96	1104552	1	1104552	0.36
G000470775	False	True	0.0	0.0	0.94	2686418	1	2686418	0.00
G000470805	False	True	0.0	0.0	0.97	1106534	1	1106534	0.00
G000470825	False	True	0.0	0.0	0.97	1106409	1	1106409	0.00
G000471025	False	True	0.0	0.0	0.97	1067202	2	1059583	0.00
G000471045	False	True	0.0	0.0	0.99	3000939	1	3000939	197.01
G000471625	False	True	0.0	0.0	0.97	3216409	38	195473	0.03
G000471645	False	True	0.62	0.11	0.88	2228400	131	38071	0.00
G000471965	False	True	0.0	0.0	0.98	626626	2	622952	0.00
G000472185	False	True	0.0	0.0	0.99	3098747	34	282310	0.00
G000472265	False	True	0.0	0.0	0.96	1815647	250	28894	75.84
G000472285	False	True	0.0	0.0	0.98	4402753	17	394359	121.97
G000472345	False	True	0.0	0.0	0.91	2931998	397	12291	24.15
G000472385	False	True	0.0	0.0	0.96	8613869	139	144617	2.73
G000472425	False	True	0.0	0.0	0.97	8496279	87	339711	1.00
G000472485	False	True	0.0	0.0	0.98	4952578	23	572822	0.00
G000472505	False	True	0.0	0.0	0.98	3401613	16	394850	13.61
G000472605	False	True	0.0	0.0	0.99	1395018	1	1395018	3.73
G000472665	False	True	0.0	0.0	0.98	4050072	76	98579	114.20
G000472805	False	True	0.0	0.0	0.97	3600571	217	37056	108.48
G000472865	False	True	0.0	0.0	0.97	9902361	217	101503	10.04
G000472885	True	False	0.99	0.49	0.67	15867137	975	34253	10.47
G000472905	False	True	0.0	0.0	0.95	3398558	36	198176	4.83
G000473085	False	True	0.0	0.0	0.97	5817514	104	174279	29.60
G000473125	False	True	0.0	0.0	0.98	9826880	2	9823581	9.65
G000473145	False	True	0.14	0.27	0.95	4642596	5	3984464	15.21
G000473205	False	True	0.0	0.0	0.99	5049234	6	4215469	4.71
G000473225	False	True	0.0	0.0	0.98	4948550	7	4411177	46.60
G000473245	False	True	0.0	0.0	0.98	4884713	1	4884713	0.00
G000473305	False	True	0.0	0.0	0.98	2657245	1	2657245	0.00
G000473365	False	True	0.0	0.0	0.98	5168091	4	4833585	23.22
G000473865	False	True	0.21	0.16	0.88	2700546	102	62517	0.19
G000473895	False	True	0.0	0.0	0.92	4153658	99	123481	0.00
G000473995	False	True	0.0	0.0	0.96	5107814	1	5107814	0.00
G000474235	False	True	0.1	0.4	0.62	2628974	165	29538	0.00
G000474615	False	True	0.0	0.0	0.9	3019931	91	128991	0.00
G000474745	False	True	0.0	0.0	0.94	2591328	99	112621	0.00
G000474945	False	True	0.0	0.0	0.98	4186503	34	320703	77.20
G000475255	False	True	0.67	0.02	0.87	3559739	117	86139	0.00
G000475335	False	True	0.0	0.0	0.86	3440295	80	159063	0.00
