MJ034_1_barcode49_umi1787bins_ubs_233	4
MJ030_2_barcode66_umi71323bins_ubs_8	17
MJ030_1_barcode25_umi65380bins_ubs_8	18
MJ020_1_barcode30_umi100404bins_ubs_3	15
MJ020_1_barcode29_umi38829bins_ubs_12	12
MJ034_1_barcode32_umi19546bins_ubs_11	10
MJ034_1_barcode31_umi13926bins_ubs_22	18
MJ031_1_barcode36_umi811bins_ubs_347	3
MJ009_2_barcode66_umi74251bins_ubs_7	8
MJ033_1_barcode33_umi8978bins_ubs_36	18
MJ030_2_barcode66_umi29422bins_ubs_24	17
MJ020_2_barcode52_umi61041bins_ubs_7	3
MJ034_1_barcode31_umi10296bins_ubs_35	18
MJ009_1_barcode47_umi10513bins_ubs_45	10
MJ009_2_barcode66_umi31692bins_ubs_19	3
MJ020_2_barcode64_umi3623bins_ubs_153	15
MJ010_2_barcode64_umi130213bins_ubs_4	10
MJ030_2_barcode59_umi35466bins_ubs_19	10
MJ020_1_barcode28_umi24191bins_ubs_17	8
MJ010_2_barcode67_umi101196bins_ubs_5	10
MJ032_2_barcode66_umi91252bins_ubs_3	13
MJ031_2_barcode69_umi39923bins_ubs_7	10
MJ034_2_barcode55_umi8057bins_ubs_28	18
MJ034_1_barcode42_umi1551bins_ubs_270	10
MJ010_2_barcode59_umi108752bins_ubs_4	14
MJ010_2_barcode67_umi99073bins_ubs_5	8
MJ006_2_barcode58_umi188181bins_ubs_3	14
MJ007_2_barcode54_umi41679bins_ubs_5	17
MJ006_2_barcode70_umi67274bins_ubs_6	10
MJ033_1_barcode34_umi24819bins_ubs_10	18
MJ031_1_barcode28_umi6578bins_ubs_74	18
MJ020_2_barcode53_umi23062bins_ubs_22	8
MJ030_1_barcode31_umi108066bins_ubs_4	18
MJ030_1_barcode45_umi109512bins_ubs_3	8
MJ010_1_barcode47_umi111374bins_ubs_5	10
MJ006_2_barcode66_umi237414bins_ubs_3	15
MJ032_2_barcode73_umi100671bins_ubs_3	10
MJ020_1_barcode43_umi123270bins_ubs_3	8
MJ033_1_barcode39_umi34597bins_ubs_5	10
MJ010_2_barcode67_umi91627bins_ubs_5	8
MJ009_2_barcode73_umi6781bins_ubs_57	8
MJ010_1_barcode47_umi97571bins_ubs_6	5
MJ030_2_barcode66_umi106218bins_ubs_3	17
MJ031_2_barcode67_umi3337bins_ubs_119	3
MJ034_2_barcode54_umi15372bins_ubs_5	10
MJ031_2_barcode74_umi23363bins_ubs_18	13
MJ030_1_barcode25_umi53131bins_ubs_12	8
MJ030_2_barcode59_umi22529bins_ubs_29	8
MJ034_1_barcode31_umi10101bins_ubs_36	4
MJ030_2_barcode59_umi113854bins_ubs_3	14
MJ034_2_barcode54_umi1033bins_ubs_385	18
MJ020_2_barcode70_umi29655bins_ubs_17	3
MJ032_1_barcode34_umi10012bins_ubs_42	8
MJ010_2_barcode64_umi136778bins_ubs_3	10
MJ032_2_barcode60_umi25645bins_ubs_22	10
MJ030_1_barcode26_umi118617bins_ubs_3	13
MJ010_2_barcode69_umi100267bins_ubs_5	13
MJ009_2_barcode60_umi93683bins_ubs_5	8
MJ032_2_barcode60_umi56057bins_ubs_10	5
MJ010_2_barcode64_umi71335bins_ubs_7	10
MJ031_2_barcode74_umi32353bins_ubs_11	13
MJ030_2_barcode58_umi39751bins_ubs_17	17
MJ030_1_barcode38_umi55404bins_ubs_8	10
MJ031_1_barcode27_umi29367bins_ubs_10	15
MJ032_1_barcode29_umi16059bins_ubs_28	8
MJ031_2_barcode52_umi21301bins_ubs_21	10
MJ009_2_barcode60_umi31472bins_ubs_21	3
MJ031_2_barcode74_umi23413bins_ubs_19	13
MJ007_1_barcode44_umi9873bins_ubs_29	3
MJ007_1_barcode44_umi4169bins_ubs_65	8
MJ010_1_barcode26_umi88335bins_ubs_8	8
MJ032_1_barcode38_umi79884bins_ubs_3	11
MJ032_2_barcode70_umi34998bins_ubs_15	10
MJ032_1_barcode26_umi25755bins_ubs_14	10
MJ009_2_barcode66_umi6812bins_ubs_56	8
MJ010_1_barcode49_umi31088bins_ubs_21	8
MJ020_1_barcode30_umi63101bins_ubs_6	14
MJ010_2_barcode67_umi108416bins_ubs_5	8
MJ032_2_barcode72_umi94617bins_ubs_5	10
HF558388	5
MJ006_2_barcode69_umi107133bins_ubs_6	10
MJ031_2_barcode54_umi44963bins_ubs_5	13
MJ033_1_barcode39_umi42919bins_ubs_3	18
MJ020_1_barcode38_umi116173bins_ubs_3	8
MJ032_1_barcode29_umi12323bins_ubs_36	3
MJ034_1_barcode39_umi22443bins_ubs_8	10
MJ034_1_barcode49_umi7319bins_ubs_57	10
MJ009_2_barcode60_umi54258bins_ubs_13	3
MJ031_1_barcode28_umi20239bins_ubs_21	18
MJ032_2_barcode60_umi52352bins_ubs_9	10
MJ030_2_barcode73_umi6993bins_ubs_55	14
MJ010_1_barcode28_umi160361bins_ubs_4	13
MJ010_1_barcode26_umi100695bins_ubs_7	8
MJ010_2_barcode67_umi158367bins_ubs_3	4
MJ030_2_barcode58_umi32462bins_ubs_21	18
MJ033_1_barcode36_umi3132bins_ubs_125	18
MJ020_2_barcode52_umi49653bins_ubs_9	10
MJ020_1_barcode40_umi100050bins_ubs_4	10
MJ032_2_barcode65_umi7705bins_ubs_54	15
MJ006_2_barcode59_umi106116bins_ubs_4	10
MJ030_1_barcode31_umi101762bins_ubs_3	18
MJ010_2_barcode67_umi146621bins_ubs_3	10
MJ031_2_barcode69_umi1564bins_ubs_222	5
MJ009_2_barcode65_umi48741bins_ubs_13	10
MJ032_2_barcode60_umi41337bins_ubs_13	10
MJ009_2_barcode53_umi10881bins_ubs_42	3
MJ007_2_barcode55_umi2260bins_ubs_209	10
MJ030_2_barcode66_umi70569bins_ubs_8	17
MJ032_1_barcode26_umi48905bins_ubs_6	10
MJ005_barcode27_umi81641bins_ubs_3	10
MJ020_1_barcode32_umi5698bins_ubs_56	10
MJ007_1_barcode38_umi30033bins_ubs_5	10
MJ010_2_barcode70_umi146315bins_ubs_3	4
MJ030_2_barcode67_umi103129bins_ubs_4	14
MJ020_2_barcode70_umi41195bins_ubs_13	3
MJ032_2_barcode72_umi38836bins_ubs_14	8
MJ034_1_barcode43_umi19253bins_ubs_11	18
MJ032_2_barcode71_umi40934bins_ubs_13	8
MJ010_2_barcode60_umi1367bins_ubs_152	10
MJ006_2_barcode70_umi102037bins_ubs_5	5
MJ010_2_barcode64_umi49757bins_ubs_11	10
MJ020_1_barcode28_umi325bins_ubs_608	8
MJ034_1_barcode42_umi10424bins_ubs_38	18
MJ030_2_barcode59_umi34242bins_ubs_20	10
MJ009_2_barcode64_umi49837bins_ubs_12	3
MJ033_1_barcode28_umi38473bins_ubs_4	14
MJ020_1_barcode31_umi105870bins_ubs_3	8
MJ030_2_barcode74_umi68534bins_ubs_8	10
MJ010_2_barcode72_umi10675bins_ubs_38	10
MJ010_2_barcode67_umi49160bins_ubs_11	8
MJ034_1_barcode32_umi28214bins_ubs_3	10
MJ033_1_barcode34_umi2315bins_ubs_166	10
MJ034_1_barcode32_umi29122bins_ubs_3	10
MJ010_2_barcode64_umi154432bins_ubs_3	10
MJ032_1_barcode38_umi10792bins_ubs_44	11
MJ020_2_barcode70_umi14140bins_ubs_40	10
MJ010_2_barcode64_umi93313bins_ubs_5	10
MJ034_1_barcode39_umi8972bins_ubs_45	10
MJ034_1_barcode26_umi14703bins_ubs_20	8
MJ010_2_barcode64_umi78424bins_ubs_8	10
AB021402	10
MJ034_1_barcode30_umi13471bins_ubs_24	8
MJ009_2_barcode53_umi9871bins_ubs_50	3
MJ020_2_barcode70_umi24523bins_ubs_22	18
MJ010_1_barcode49_umi72427bins_ubs_9	8
MJ031_2_barcode74_umi14821bins_ubs_35	15
MJ010_2_barcode64_umi160301bins_ubs_3	10
MJ033_1_barcode47_umi400bins_ubs_444	8
MJ020_2_barcode53_umi55261bins_ubs_7	8
MJ010_1_barcode47_umi146157bins_ubs_3	5
MJ030_2_barcode74_umi103920bins_ubs_3	18
MJ030_2_barcode66_umi70035bins_ubs_8	17
MJ007_2_barcode63_umi3126bins_ubs_144	10
MJ020_2_barcode51_umi20406bins_ubs_26	10
MJ009_2_barcode66_umi120282bins_ubs_3	3
AF074384	5
MJ010_2_barcode72_umi8198bins_ubs_44	10
MJ006_2_barcode56_umi184051bins_ubs_3	5
MJ010_1_barcode49_umi40648bins_ubs_17	8
MJ030_2_barcode66_umi43185bins_ubs_17	14
MJ010_2_barcode60_umi40894bins_ubs_13	10
MJ005_barcode81_umi35782bins_ubs_7	14
MJ033_1_barcode32_umi12560bins_ubs_22	10
MJ031_2_barcode61_umi31575bins_ubs_13	10
MJ020_1_barcode41_umi65688bins_ubs_6	10
MJ030_1_barcode31_umi147717bins_ubs_3	18
MJ010_1_barcode35_umi9592bins_ubs_97	8
MJ033_1_barcode37_umi21445bins_ubs_12	10
MJ034_2_barcode60_umi2970bins_ubs_136	8
MJ007_1_barcode27_umi3422bins_ubs_84	10
MJ030_2_barcode59_umi69061bins_ubs_8	14
MJ030_2_barcode52_umi3bins_ubs_23363	8
MJ010_1_barcode47_umi137816bins_ubs_4	10
MJ032_1_barcode34_umi10289bins_ubs_39	8
MJ034_1_barcode40_umi17209bins_ubs_15	10
MJ010_2_barcode64_umi29638bins_ubs_18	10
MJ032_1_barcode34_umi10448bins_ubs_43	3
MJ032_1_barcode29_umi18220bins_ubs_25	3
MJ033_1_barcode43_umi12885bins_ubs_21	18
MJ007_2_barcode68_umi3140bins_ubs_142	10
MJ034_1_barcode47_umi2668bins_ubs_169	8
MJ020_2_barcode63_umi21536bins_ubs_24	8
MJ010_1_barcode36_umi74897bins_ubs_9	14
MJ020_2_barcode70_umi57105bins_ubs_6	18
MJ010_2_barcode64_umi142403bins_ubs_4	10
MJ009_2_barcode52_umi75868bins_ubs_7	15
MJ010_1_barcode41_umi127191bins_ubs_4	14
MJ030_1_barcode39_umi67361bins_ubs_7	17
MJ020_2_barcode70_umi38332bins_ubs_12	18
MJ030_2_barcode66_umi102239bins_ubs_3	17
MJ010_2_barcode60_umi54866bins_ubs_10	8
MJ034_2_barcode60_umi4661bins_ubs_105	18
MJ007_1_barcode38_umi41767bins_ubs_3	10
MJ030_1_barcode38_umi4673bins_ubs_64	8
MJ009_2_barcode73_umi24321bins_ubs_25	8
MJ010_2_barcode64_umi140526bins_ubs_3	10
MJ010_2_barcode64_umi155785bins_ubs_3	10
CP021377	5
AF520712	10
MJ020_1_barcode43_umi114502bins_ubs_5	8
MJ007_1_barcode42_umi7782bins_ubs_38	3
MJ031_2_barcode74_umi37176bins_ubs_8	13
MJ009_1_barcode49_umi10651bins_ubs_43	5
MW377589	5
MJ030_2_barcode50_umi34665bins_ubs_20	18
MJ007_2_barcode57_umi1824bins_ubs_271	12
MJ031_1_barcode27_umi24909bins_ubs_14	3
MJ034_1_barcode46_umi10655bins_ubs_34	18
MJ010_1_barcode49_umi44903bins_ubs_15	8
MJ010_1_barcode39_umi61662bins_ubs_11	10
MJ031_2_barcode70_umi47502bins_ubs_4	15
MJ030_2_barcode68_umi113746bins_ubs_3	18
MJ033_1_barcode32_umi9400bins_ubs_33	10
MJ033_1_barcode34_umi3833bins_ubs_107	18
MJ020_2_barcode63_umi9698bins_ubs_56	3
MJ032_1_barcode27_umi16136bins_ubs_27	3
MJ033_1_barcode33_umi2856bins_ubs_140	8
MJ030_2_barcode58_umi90795bins_ubs_5	10
MJ030_2_barcode59_umi58596bins_ubs_10	18
MJ034_1_barcode40_umi19658bins_ubs_13	10
MJ032_1_barcode26_umi67996bins_ubs_3	8
MJ010_2_barcode70_umi146355bins_ubs_3	3
MJ031_2_barcode54_umi32957bins_ubs_11	14
MJ034_1_barcode31_umi7459bins_ubs_58	10
MJ020_1_barcode31_umi82558bins_ubs_4	8
MJ031_1_barcode36_umi7721bins_ubs_64	8
MJ009_2_barcode60_umi48089bins_ubs_15	8
MJ009_2_barcode62_umi67656bins_ubs_9	10
MJ032_2_barcode65_umi2847bins_ubs_104	15
MJ031_2_barcode70_umi28852bins_ubs_13	13
MJ030_1_barcode35_umi2643bins_ubs_88	4
MJ034_2_barcode59_umi12605bins_ubs_10	10
MJ010_2_barcode64_umi131876bins_ubs_3	10
MJ034_1_barcode46_umi10274bins_ubs_34	8
MJ006_2_barcode70_umi111275bins_ubs_4	5
MJ034_2_barcode71_umi5661bins_ubs_48	18
MJ020_1_barcode28_umi2859bins_ubs_100	8
MJ032_2_barcode69_umi22743bins_ubs_24	10
MJ010_2_barcode64_umi154242bins_ubs_3	10
MJ010_1_barcode39_umi42747bins_ubs_16	10
MJ030_1_barcode45_umi43053bins_ubs_11	3
MJ034_1_barcode32_umi18672bins_ubs_13	10
MJ010_1_barcode49_umi72395bins_ubs_11	3
DQ993341	10
MJ007_1_barcode38_umi23466bins_ubs_9	10
MJ010_1_barcode39_umi72092bins_ubs_9	10
MJ010_1_barcode39_umi28157bins_ubs_24	10
MJ009_1_barcode39_umi85082bins_ubs_4	10
MJ010_2_barcode64_umi156107bins_ubs_3	10
MJ034_1_barcode31_umi25434bins_ubs_6	18
MJ009_2_barcode67_umi10755bins_ubs_43	3
MJ030_1_barcode45_umi69174bins_ubs_7	8
MJ034_1_barcode34_umi29182bins_ubs_3	8
MJ033_1_barcode39_umi11734bins_ubs_24	10
MJ007_1_barcode43_umi21231bins_ubs_10	8
MJ007_1_barcode36_umi12712bins_ubs_22	5
MJ031_1_barcode28_umi974bins_ubs_284	10
AJ492830	10
MJ032_2_barcode62_umi41680bins_ubs_12	10
MJ020_1_barcode28_umi41632bins_ubs_10	8
MJ034_1_barcode43_umi2387bins_ubs_187	10
MJ034_1_barcode47_umi10251bins_ubs_38	18
MJ032_2_barcode60_umi25110bins_ubs_22	10
MJ032_1_barcode26_umi46104bins_ubs_7	18
MJ009_1_barcode48_umi103064bins_ubs_3	15
MJ020_1_barcode30_umi28487bins_ubs_16	12
MJ009_1_barcode49_umi3453bins_ubs_131	5
MJ030_1_barcode42_umi12505bins_ubs_35	13
MJ030_2_barcode59_umi114612bins_ubs_3	18
MJ010_2_barcode59_umi119414bins_ubs_4	14
MJ009_1_barcode49_umi10030bins_ubs_47	5
MJ010_2_barcode60_umi4228bins_ubs_66	10
MJ020_1_barcode31_umi37974bins_ubs_12	3
MJ033_1_barcode43_umi32904bins_ubs_6	8
MJ020_2_barcode70_umi47996bins_ubs_9	10
MJ010_2_barcode62_umi74055bins_ubs_7	10
MJ032_2_barcode65_umi2374bins_ubs_116	14
MJ032_1_barcode34_umi13523bins_ubs_31	10
MJ020_1_barcode37_umi55433bins_ubs_9	10
MJ010_2_barcode60_umi627bins_ubs_232	10
MJ009_1_barcode48_umi129391bins_ubs_3	14
MJ009_2_barcode63_umi2911bins_ubs_102	10
MJ030_1_barcode39_umi5735bins_ubs_62	3
MJ009_2_barcode62_umi5122bins_ubs_78	10
MJ010_2_barcode67_umi121427bins_ubs_4	8
MJ006_1_barcode36_umi113650bins_ubs_4	10
MJ009_1_barcode40_umi26829bins_ubs_13	10
MJ033_1_barcode28_umi10474bins_ubs_28	10
MJ009_2_barcode73_umi18519bins_ubs_29	10
MJ034_1_barcode39_umi2128bins_ubs_215	8
MJ020_2_barcode53_umi35232bins_ubs_16	3
MJ030_1_barcode45_umi112658bins_ubs_3	18
MJ030_2_barcode67_umi106306bins_ubs_3	14
MJ007_1_barcode36_umi14966bins_ubs_17	10
MJ034_1_barcode33_umi16059bins_ubs_18	5
MJ010_1_barcode39_umi158664bins_ubs_3	10
MJ010_2_barcode60_umi67126bins_ubs_8	8
MJ010_1_barcode25_umi64674bins_ubs_11	10
MJ010_1_barcode49_umi62263bins_ubs_11	3
MJ030_2_barcode74_umi50261bins_ubs_13	18
MJ034_2_barcode66_umi17043bins_ubs_4	18
MJ020_1_barcode39_umi49835bins_ubs_8	3
MJ009_1_barcode25_umi22235bins_ubs_16	15
MJ009_2_barcode67_umi4856bins_ubs_70	3
MJ009_2_barcode73_umi23061bins_ubs_25	18
MJ020_2_barcode53_umi37631bins_ubs_13	8
MJ009_2_barcode73_umi54955bins_ubs_11	18
MJ007_2_barcode65_umi2234bins_ubs_210	3
MJ007_2_barcode54_umi31927bins_ubs_9	13
MJ007_2_barcode56_umi11874bins_ubs_29	15
MJ010_1_barcode39_umi78843bins_ubs_8	10
MJ030_1_barcode42_umi14031bins_ubs_34	8
MJ032_1_barcode44_umi43816bins_ubs_7	14
MJ030_1_barcode35_umi16416bins_ubs_29	10
L27478	17
MJ030_1_barcode31_umi106154bins_ubs_3	17
MJ034_1_barcode32_umi10203bins_ubs_36	10
MJ010_2_barcode60_umi1749bins_ubs_122	18
MJ009_2_barcode67_umi5791bins_ubs_61	3
MJ009_1_barcode48_umi137163bins_ubs_3	14
MJ010_2_barcode64_umi84787bins_ubs_6	10
MJ010_1_barcode30_umi62007bins_ubs_11	5
MJ030_2_barcode65_umi415bins_ubs_197	4
MJ009_2_barcode70_umi16732bins_ubs_34	3
MJ030_1_barcode31_umi87033bins_ubs_5	18
MJ010_1_barcode35_umi5049bins_ubs_74	8
MJ034_1_barcode26_umi5740bins_ubs_79	18
MJ009_2_barcode52_umi86701bins_ubs_6	15
MJ010_2_barcode64_umi60280bins_ubs_9	10
MJ033_1_barcode36_umi3297bins_ubs_119	8
MJ010_1_barcode26_umi132037bins_ubs_4	8
MJ010_2_barcode67_umi80472bins_ubs_7	8
MJ006_2_barcode59_umi105634bins_ubs_4	10
MJ032_2_barcode60_umi25284bins_ubs_21	10
MJ010_2_barcode70_umi71969bins_ubs_7	8
MJ009_1_barcode49_umi13009bins_ubs_37	5
MJ010_2_barcode64_umi57407bins_ubs_10	10
MJ032_2_barcode65_umi10562bins_ubs_42	15
MJ010_2_barcode64_umi85888bins_ubs_6	10
MJ030_1_barcode39_umi78448bins_ubs_5	10
MJ020_1_barcode28_umi1588bins_ubs_172	4
MJ010_2_barcode59_umi104267bins_ubs_4	14
MJ010_1_barcode49_umi117261bins_ubs_5	8
MJ030_2_barcode58_umi68486bins_ubs_8	10
MJ009_1_barcode49_umi45067bins_ubs_8	5
MJ007_2_barcode50_umi1847bins_ubs_262	3
MJ031_2_barcode54_umi25591bins_ubs_20	14
MJ033_1_barcode37_umi19694bins_ubs_13	10
MJ032_1_barcode26_umi76507bins_ubs_3	10
MJ006_1_barcode37_umi145561bins_ubs_3	14
MJ032_1_barcode34_umi37820bins_ubs_9	3
MJ031_1_barcode28_umi29321bins_ubs_9	18
MJ032_1_barcode29_umi13490bins_ubs_33	8
MJ031_1_barcode27_umi29232bins_ubs_9	3
MJ010_2_barcode59_umi150884bins_ubs_3	14
MJ007_1_barcode38_umi36682bins_ubs_4	10
MJ030_1_barcode45_umi37759bins_ubs_13	8
FJ168539	5
MJ034_1_barcode32_umi26840bins_ubs_4	8
MJ006_2_barcode69_umi177550bins_ubs_3	10
MJ010_1_barcode39_umi122089bins_ubs_4	10
MJ032_2_barcode60_umi18792bins_ubs_29	10
MJ034_2_barcode55_umi10367bins_ubs_16	18
MJ034_1_barcode39_umi25943bins_ubs_5	8
AB907776	10
HG972968	5
HF558368	10
MJ032_1_barcode29_umi57746bins_ubs_6	8
MJ032_2_barcode60_umi45040bins_ubs_14	10
MJ031_2_barcode67_umi1967bins_ubs_195	10
MJ009_1_barcode25_umi21350bins_ubs_18	12
MJ020_2_barcode70_umi11924bins_ubs_46	18
MJ009_2_barcode73_umi16341bins_ubs_31	8
MJ009_1_barcode39_umi106777bins_ubs_3	10
MJ010_2_barcode64_umi97504bins_ubs_5	10
MJ034_1_barcode26_umi5958bins_ubs_75	10
MJ010_2_barcode64_umi123119bins_ubs_5	10
MJ032_2_barcode70_umi19099bins_ubs_31	18
MJ033_1_barcode32_umi1143bins_ubs_256	18
MJ033_1_barcode32_umi38105bins_ubs_4	18
MJ031_2_barcode51_umi38058bins_ubs_8	3
MJ020_2_barcode53_umi36531bins_ubs_12	8
MJ030_1_barcode25_umi10433bins_ubs_40	14
MJ032_2_barcode65_umi21913bins_ubs_24	15
MJ034_1_barcode26_umi11821bins_ubs_33	8
MJ034_1_barcode39_umi3095bins_ubs_145	10
MJ009_1_barcode25_umi36069bins_ubs_11	14
MJ034_1_barcode33_umi12871bins_ubs_29	10
MJ005_barcode51_umi42933bins_ubs_6	14
MJ010_2_barcode67_umi158024bins_ubs_3	8
MJ032_1_barcode41_umi12038bins_ubs_37	3
MJ031_2_barcode52_umi16507bins_ubs_27	10
MF554631	5
MJ010_1_barcode41_umi99776bins_ubs_6	14
MJ034_1_barcode48_umi4141bins_ubs_108	10
MJ034_1_barcode37_umi24bins_ubs_3394	3
MJ030_2_barcode59_umi73174bins_ubs_8	18
MJ034_1_barcode26_umi19231bins_ubs_12	8
MJ009_2_barcode64_umi107380bins_ubs_4	8
MJ007_1_barcode43_umi3076bins_ubs_88	8
MJ030_1_barcode30_umi113bins_ubs_876	10
MJ009_2_barcode70_umi79807bins_ubs_6	10
MJ009_2_barcode66_umi29944bins_ubs_22	8
MJ030_2_barcode74_umi103753bins_ubs_3	18
MJ032_1_barcode26_umi41312bins_ubs_8	18
MJ010_2_barcode64_umi100199bins_ubs_5	10
MJ032_1_barcode29_umi60752bins_ubs_5	8
MJ034_2_barcode59_umi14485bins_ubs_6	10
MJ031_2_barcode58_umi33741bins_ubs_9	10
MJ030_1_barcode35_umi8341bins_ubs_46	4
MJ031_2_barcode51_umi8451bins_ubs_50	3
MJ009_1_barcode49_umi24452bins_ubs_15	5
MJ020_1_barcode31_umi82611bins_ubs_4	8
MJ007_2_barcode73_umi33472bins_ubs_7	14
MJ009_2_barcode66_umi4853bins_ubs_71	8
MJ031_2_barcode52_umi29460bins_ubs_12	10
MJ030_2_barcode66_umi134442bins_ubs_3	14
MJ010_2_barcode64_umi76370bins_ubs_7	10
MJ034_1_barcode34_umi28831bins_ubs_3	10
MJ034_1_barcode48_umi7166bins_ubs_60	18
MJ010_2_barcode60_umi132625bins_ubs_3	3
MJ031_2_barcode60_umi51531bins_ubs_3	5
MJ009_2_barcode60_umi71764bins_ubs_8	8
MJ030_2_barcode67_umi84631bins_ubs_5	13
MJ009_2_barcode62_umi3095bins_ubs_95	8
MJ009_2_barcode63_umi10275bins_ubs_43	10
MJ030_2_barcode74_umi23382bins_ubs_31	8
MJ007_2_barcode63_umi239bins_ubs_1195	8
SSMG01000000	5
MJ009_1_barcode32_umi723bins_ubs_457	10
MJ010_2_barcode64_umi111051bins_ubs_5	10
MJ033_1_barcode45_umi9747bins_ubs_33	8
MJ032_2_barcode56_umi84112bins_ubs_4	10
MJ034_1_barcode39_umi2192bins_ubs_201	8
MJ009_2_barcode51_umi2979bins_ubs_99	8
MJ033_1_barcode35_umi2209bins_ubs_163	18
MJ009_1_barcode49_umi6192bins_ubs_76	5
MJ030_1_barcode38_umi29804bins_ubs_17	8
MJ030_2_barcode66_umi43322bins_ubs_15	17
MJ031_1_barcode30_umi26770bins_ubs_12	18
MJ010_2_barcode64_umi159267bins_ubs_3	5
MJ030_1_barcode39_umi44737bins_ubs_11	8
MJ030_1_barcode42_umi113312bins_ubs_3	8
MJ010_2_barcode64_umi65680bins_ubs_8	10
MJ020_1_barcode30_umi52508bins_ubs_9	13
MJ006_1_barcode36_umi139314bins_ubs_3	14
MJ020_1_barcode30_umi66600bins_ubs_7	14
MJ020_1_barcode30_umi74732bins_ubs_5	13
MJ010_1_barcode47_umi134120bins_ubs_4	10
MJ032_2_barcode60_umi51890bins_ubs_9	10
MJ034_1_barcode40_umi28905bins_ubs_3	8
MJ010_2_barcode64_umi64005bins_ubs_8	10
MJ010_2_barcode60_umi16253bins_ubs_29	3
MJ033_1_barcode34_umi23421bins_ubs_13	18
MJ032_1_barcode26_umi31903bins_ubs_11	8
MJ009_1_barcode49_umi5311bins_ubs_86	5
MJ010_2_barcode62_umi152996bins_ubs_3	3
MJ010_2_barcode67_umi94067bins_ubs_5	8
MJ007_1_barcode44_umi5214bins_ubs_57	8
MJ007_2_barcode57_umi4081bins_ubs_97	12
MJ010_2_barcode60_umi8650bins_ubs_45	10
MJ009_2_barcode64_umi115623bins_ubs_3	10
MJ020_1_barcode28_umi635bins_ubs_357	15
MJ030_1_barcode31_umi102084bins_ubs_3	18
MJ034_1_barcode32_umi11379bins_ubs_31	10
MJ032_1_barcode44_umi53709bins_ubs_5	17
MJ010_2_barcode64_umi66993bins_ubs_8	10
MJ010_2_barcode64_umi174446bins_ubs_3	10
MJ010_2_barcode60_umi2945bins_ubs_85	18
MJ030_1_barcode31_umi115404bins_ubs_3	18
MJ031_2_barcode51_umi8620bins_ubs_50	8
MJ032_2_barcode70_umi91550bins_ubs_3	8
MJ020_1_barcode30_umi59701bins_ubs_8	14
MJ034_1_barcode26_umi11774bins_ubs_31	8
MJ009_2_barcode64_umi26894bins_ubs_21	3
MJ031_1_barcode27_umi15907bins_ubs_29	18
MJ032_1_barcode29_umi49380bins_ubs_7	8
MJ010_2_barcode70_umi156922bins_ubs_3	8
MJ030_1_barcode26_umi85692bins_ubs_5	14
MJ033_1_barcode47_umi10646bins_ubs_29	8
MJ030_1_barcode45_umi86210bins_ubs_4	8
MJ030_2_barcode59_umi92416bins_ubs_5	18
MJ031_1_barcode27_umi4887bins_ubs_89	10
MJ010_2_barcode64_umi102584bins_ubs_5	10
MJ020_2_barcode70_umi12613bins_ubs_43	18
MJ030_2_barcode65_umi1628bins_ubs_114	17
MJ010_2_barcode62_umi86966bins_ubs_6	3
MJ034_2_barcode60_umi4751bins_ubs_65	18
MJ009_1_barcode48_umi102477bins_ubs_3	15
MJ030_2_barcode62_umi87005bins_ubs_5	18
MJ030_2_barcode66_umi28136bins_ubs_27	17
MJ030_1_barcode35_umi99572bins_ubs_3	8
MJ032_2_barcode60_umi60856bins_ubs_8	5
MJ010_2_barcode64_umi60524bins_ubs_9	10
MJ007_1_barcode43_umi2884bins_ubs_91	3
MJ030_2_barcode59_umi60182bins_ubs_10	14
MJ030_1_barcode45_umi71412bins_ubs_6	10
MJ010_2_barcode67_umi95523bins_ubs_5	8
MJ030_1_barcode45_umi85323bins_ubs_5	3
MJ010_2_barcode72_umi67801bins_ubs_7	10
MJ007_2_barcode54_umi47318bins_ubs_4	17
MJ030_1_barcode26_umi106335bins_ubs_3	13
MJ031_1_barcode25_umi553bins_ubs_520	10
MJ010_2_barcode67_umi126831bins_ubs_4	8
MJ034_1_barcode40_umi15892bins_ubs_18	18
MJ010_2_barcode64_umi106921bins_ubs_4	10
MJ009_2_barcode52_umi90699bins_ubs_7	15
MJ009_2_barcode73_umi11847bins_ubs_44	3
MJ006_2_barcode57_umi80372bins_ubs_5	14
MJ005_barcode41_umi18767bins_ubs_13	10
MJ030_1_barcode31_umi106619bins_ubs_3	18
MJ034_1_barcode30_umi27159bins_ubs_4	8
MJ009_2_barcode62_umi7070bins_ubs_56	10
MJ032_2_barcode60_umi18247bins_ubs_30	10
MJ020_1_barcode37_umi33930bins_ubs_13	10
MJ020_1_barcode31_umi37421bins_ubs_12	8
MJ010_2_barcode64_umi159209bins_ubs_3	10
MJ007_1_barcode39_umi953bins_ubs_250	10
MJ034_2_barcode52_umi984bins_ubs_393	10
MJ010_2_barcode55_umi84789bins_ubs_6	14
JF792128	19
MJ007_2_barcode54_umi44826bins_ubs_6	13
MJ032_1_barcode29_umi37474bins_ubs_10	8
MJ010_2_barcode71_umi134125bins_ubs_3	10
KX987135	5
MJ032_1_barcode34_umi46547bins_ubs_8	15
MJ010_2_barcode67_umi155275bins_ubs_4	8
MJ009_1_barcode48_umi41326bins_ubs_8	15
MJ032_1_barcode29_umi13779bins_ubs_33	8
MJ010_1_barcode47_umi22162bins_ubs_29	5
MJ034_1_barcode32_umi21225bins_ubs_9	8
